205|427|1120|safari|1
308|445|1419|msie|0
1055|373|1419|msie|0
313|452|1419|msie|0
339|443|1419|msie|0
253|793|1007|firefox|1
632|771|1007|firefox|1
494|820|1007|firefox|1
834|408|1007|firefox|1
307|444|1419|msie|0
937|503|1419|msie|0
516|552|1003|msie|0
128|444|1003|msie|0
572|393|1003|msie|0
291|443|1419|msie|0
300|435|1411|msie|0
681|859|1411|msie|0
363|436|1411|msie|0
