634|733|1719|firefox|1
442|345|1719|firefox|1
442|345|1719|firefox|1
442|355|1719|firefox|1
446|373|1719|firefox|1
478|183|1719|firefox|1
252|396|1261|safari|1
219|348|1261|safari|1
221|377|1261|safari|1
217|397|1261|safari|1
292|399|1426|safari|1
311|420|1423|safari|1
299|401|1423|firefox|1
319|380|1423|firefox|1
318|400|1423|firefox|1
