242|375|1276|safari|1
455|587|1426|safari|1
772|640|1426|safari|1
454|594|1426|safari|1
453|593|1426|safari|1
459|593|1426|safari|1
459|596|1426|safari|1
295|303|1426|safari|1
311|375|1426|safari|1
78|373|964|firefox|1
305|378|1423|safari|1
315|338|1423|firefox|1
315|338|1423|firefox|1
310|356|1423|firefox|1
296|470|1423|firefox|1
306|375|1423|firefox|1
