869|428|1734|firefox|1
918|419|1734|firefox|1
723|347|1734|firefox|1
1229|475|1734|firefox|1
569|174|1734|firefox|1
449|396|1734|firefox|1
582|424|1224|firefox|1
832|313|1276|safari|1
228|354|1276|safari|1
231|369|1276|safari|1
325|310|1441|safari|1
918|309|1440|firefox|1
918|309|1440|firefox|1
386|157|1440|firefox|1
